Id,ImageURL,UnitPrice,Category1,Category2,Category3,Name,Description,ProductSKU,LongDescription
q27000003601590AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5122596A1Z-0.jpg,23.93,gear,cycling,tools,Topeak Nano TorqBar 5Nm Torque Wrench Set,,,"<ul> <li>Advanced torque-limit release design consistently applies precise torque values on component bolts, preventing damage to expensive carbon parts</li><li>Includes 5Nm preset TorqBit and the 5 most popular tool bits: 3, 4 and 5mm hex, and T20 and T25 Torx</li><li>Carry 2 of your own favorite bits in the handle of the Nano TorqBar for immediate use and even greater portability during rides</li><li>5 functions</li> </ul>"
q27000003601591AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5122597A1Z-0.jpg,34.95,gear,cycling,tools,Topeak Ratchet Rocket Lite DX Tool Kit,,,"<ul> <li>Fine-tooth ratchet mechanism with reverse lever and thumb wheel for quick rotation and control in tight spots</li><li>Includes hardened steel tools in 2, 2.5, 3, 4, 5, 6 and 8mm hex; T10, T25 Torx and #2 Phillips bits</li><li>Includes 2 plastic tire levers and a magnetic bit holder</li><li>Ideal for installation and removal of water bottle cages, racks and other accessories</li><li>15 functions in all</li> </ul>"
q27000003601592AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5122598A1Z-0.jpg,239.95,gear,cycling,tools,Topeak D-Torq Wrench,,,"<ul> <li>Includes reversible ratchet wrench (to use with bits) and hardshell protective case</li><li>Measures torque in 4 units: n/m, in/lb, ft/lb and kg/cm </li><li>Bits: 2 / 2.5 / 3 / 4 / 5 / 6 mm Allen, T25 Torx®</li><li>Screwdriver: #2 Philips </li><li>Warning sound for over preset torque valve</li><li>High-visibility LCD screen</li><li>20-hour battery life with auto-off function (single AAA battery Included)</li> </ul>"
q27000003602267AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5122601A9V-0.jpg,14.95,gear,cycling,tools,fabric Six Bike Tool,,,"<ul> <li>Tool features hex keys: 3, 4, 5, 6mm, Phillips head screwdriver, and a T25</li><li>CNC-machined tool bits and a lightweight, machined alloy carrier make the Six tool strong and dependable</li><li>Ultra-compact and comfortable in the hand</li> </ul>"
q27000003602275AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5122609A1Z-0.jpg,35,gear,cycling,tools,crankbrothers F10+ Multi-Tool,,,"<ul> <li>Compact and lightweight to fit perfectly in even the smallest of bags</li><li>Magnetic case secures tools in compact form, and provides a large handle and extra leverage</li><li>Equipped with a bottle opener for the after-ride reward</li><li>Hex wrenches: 2, 2.5, 3, 4, 5, 6, 8</li><li>Screwdrivers: Phillips #2, Flathead #1</li><li>Torx T25 included</li><li>5-year warranty offered by crankbrothers</li> </ul>"
q27000003602297AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5122610A1Z-0.jpg,43,gear,cycling,tools,crankbrothers F15 Multitool,,,"<ul> <li>Compact and lightweight to fit perfectly in even the smallest of bags</li><li>Magnetic case secures tools in compact form, and provides a large handle and extra leverage</li><li>Equipped with a bottle opener for the after-ride reward</li><li>Hex wrenches: 2, 2.5, 3, 4, 5, 6, 8</li><li>Screwdrivers: Phillips #2, Flathead #1</li><li>Spoke Wrenches: 0, 1, 2, 3</li><li>Chain Tool: 8/9/10/11/12-speed compatible</li><li>Torx T25 included</li><li>5-year warranty offered by crankbrothers</li> </ul>"
q27000003602298AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5122611A1Z-0.jpg,130,gear,cycling,locks,ABUS Granit CityChain 1010 Chain Lock - 3 ft. 6 in.,,,"<ul> <li>Hexagonal links, lock body and supporting elements are all made of high-quality, special temper hardened German steel</li><li>Plus cylinder offers high protection against picking.</li><li>Fabric sleeve helps protect your bike's paint</li><li>Lock can be keyed with other Plus cylinder locks, offering convenience for users of multiple locks</li><li>Automatic keyhole cover protects against dirt and corrosion</li><li>Includes a code card for additional or replacement key ordering</li><li>Industry-leading corrosion resistance makes this lock incredibly durable</li><li>Comes with two keys</li> </ul>"
q27000003602299AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5122612A1Z-0.jpg,100,gear,cycling,locks,ABUS Granit CityChain 1010 Chain Lock - 2 ft. 8 in.,,,"<ul> <li>Hexagonal links, lock body and supporting elements are all made of high-quality, special temper hardened German steel</li><li>Plus cylinder offers high protection against picking.</li><li>Fabric sleeve helps protect your bike's paint</li><li>Lock can be keyed with other Plus cylinder locks, offering convenience for users of multiple locks</li><li>Automatic keyhole cover protects against dirt and corrosion</li><li>Includes a code card for additional or replacement key ordering</li><li>Industry-leading corrosion resistance makes this lock incredibly durable</li><li>Comes with two keys</li> </ul>"
q27000003602300AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5122613A1Z-0.jpg,190,gear,cycling,locks,ABUS Granit X-Plus CityChain 1060 Chain Lock,,,"<ul> <li>Patented power cell technology offers advanced protection against hitting and pulling attacks; power link technology locks the chain directly to the power cell</li><li>10mm hexagonal links, lock body and supporting elements are all made of high-quality, tempered hardened steel</li><li>Interlocked cover protects against brutal opening methods; X-Plus cylinders offer extremely high protection against picking</li><li>Protective fabric sleeve encases the entire chain to protect your bike's paint</li><li>Lock can be keyed with other Plus cylinder locks, offering convenience for users with multiple locks</li><li>Automatic keyhole cover protects against dirt and corrosion</li><li>Industry-leading corrosion resistance makes this lock incredibly durable</li><li>Includes an ABUS code card for ordering additional or replacement keys</li><li>Includes 2 keys, one with LED flashlight</li> </ul>"
q27000003602301AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5122614A1Z-0.jpg,180,gear,cycling,locks,ABUS Bordo Granit X-Plus 6500 Folding Lock,,,"<ul> <li>Bars, lock body, links and supporting elements are made of high-quality hardened steel</li><li>Simple, rattle-free carrying case attaches easily to your bike frame via the silicone-coated, nonslip hook-and-loop straps; it also screws easily into your bottle-cage mounts</li><li>X-Plus cylinder offers high protection against picking</li><li>Compact, versatile folding technology offers a range of locking options</li><li>Includes a code card for ordering additional or replacement keys</li><li>Come with 2 keys (1 with an LED light)</li> </ul>"
q27000003602302AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5122615A1Z-0.jpg,100,gear,cycling,locks,ABUS Granit Plus 470 U-Lock,,,"<ul> <li>Provides outstanding protection against hitting, twisting and pulling attacks</li><li>Plus cylinder offers a high degree of protection against picking attacks</li><li>Automatic keyhole cover adds protection against dirt and corrosion, even in cold temperatures</li><li>Shackle, lock body and supporting elements are made of special temper hardened steel</li><li>Easy to mount to your bike with included bracket</li><li>Includes a code card for ordering additional or replacement keys</li><li>Can be keyed with other Plus Cylinder locks for convenience</li><li>Comes with 2 keys (1 with LED light)</li> </ul>"
q27000003602303AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5122616A1Z-0.jpg,110,gear,cycling,locks,ABUS Granit X-Plus 54 Mini U-Lock,,,"<ul> <li>13mm tempered/hardened steel square parabolic shackle, double-bolting lock body and patented power-cell technology offer advanced protection against hitting or pulling attacks</li><li>X-Plus key cylinder offers high protection from picking</li><li>Shackle, lock body and supporting elements are made of special tempered/hardened steel</li><li>Automatic keyhole cover provides protection against dirt and corrosion</li><li>Includes a code card for ordering additional or replacement keys</li><li>Comes with 2 keys (1 with an LED light)</li> </ul>"
q27000003602304AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5122617A1Z-0.jpg,150,gear,cycling,locks,ABUS Granit X-Plus 540 U-Lock,,,"<ul> <li>Patented power-cell technology offers protection against hitting and pulling attacks, while the X-Plus key cylinder offers protection from picking</li><li>Lock can be keyed with other ABUS locks that feature the same X-Plus cylinder, convenient for multi-lock and multi-bike households</li><li>Double bolting 13mm shackle in the lock body</li><li>Shackle, lock body and supporting elements are made of special tempered/ hardened steel</li><li>Automatic keyhole cover provides protection against dirt and corrosion</li><li>Includes code card for ordering additional or replacement keys</li><li>Includes 2 keys (1 with an LED light)</li> </ul>"
q27000003602305AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5122618AC8-0.jpg,5,gear,cycling,tools,Delta Cycle Ultimate Beverage Holder,,,<ul> <li>patent pending design expands to fit a variety of container sizes</li><li>Rubber shims with stainless hardware</li> </ul>
q27000003602306AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5122619A1Z-0.jpg,10,gear,cycling,tools,Muc-Off Wet Lube Chain Lubricant,,,<ul> <li>Naturally derived formula penetrates deep into the chain-link's core to provide lasting lubrication and total protection</li><li>Extreme pressure additives coat every part of the link to provide silky-smooth gear changes and an efficient drivetrain</li><li>Comfort 120ml bottle with pipette system for ease of use and application</li> </ul>
q27000003602329AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5122621BB6-0.jpg,110,gear,cycling,locks,Hiplok Original Silver High Security Wearable Chain Lock,,,"<ul> <li>Featuring speed buckle fastening, removable/washable sleeve and reflective detail, this burly chain lock never needs to be locked while worn</li><li>Adjusts to fit comfortably on waists measuring 24 to 44 in.</li><li>12mm hardened steel shackle with 10mm hardened steel chain boasts Sold Secure Silver rating for high security</li><li>Comes with 3 keys and coded key replacement program</li> </ul>"
q27000003602333AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5122625AC8-0.jpg,189.95,gear,cycling,pumps,Topeak JoeBlow Twin Turbo Bike Pump,,,"<ul> <li>Pulling the handle up moves a massive amount of air volume from the larger barrel into the smaller barrel</li><li>Pushing the handle down compresses the air in the smaller barrel into high-pressure output that fills road tires with high pressure, or MTB tires with large volume</li><li>SmartHead DX1 full metal pump head with air release button and extra-long hose fits both Presta and Schrader valves</li><li>Anodized black aluminum barrel</li><li>Easy-to-read top-mount analog gauge measures pressure up to 200 PSI/14 BAR</li><li>Oversized handle and aluminum base have rubber pads for comfort and durability</li> </ul>"
q27000003602335AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5122627AC8-0.jpg,70,gear,cycling,tools,SKS RideAir Refillable Air Tank,,,<ul> <li>More environmentally friendly than single-use CO2 cartridges; simply refill with a standard floor pump or air compressor with the Schrader fill access at the top of the pump</li><li>Fill tire by attaching the Presta/Dunlop/Schrader line to your valve stem; line conveniently stores around the body of the canister</li><li>Gauge on the side of the canister lets you know how much air you have inside; must be at capacity to fill a tubeless tire</li><li>Fits perfectly into your bottle cage for transport</li><li>Press air release/inflation button to release a blast of air</li><li>600ml volume</li><li>SKS offers a 5-year warranty</li> </ul>
q27000003602336AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5122628AC8-0.jpg,0.93,gear,cycling,lights,Topeak Rear Bike Light Mount,,,"<ul> <li>Sturdy plastic mount measures 4 x 2.25 in.</li><li>Rear light, Tubular Rack and MTX BeamRack all sold separately</li> </ul>"
q27000003602427AAA,http://s3.amazonaws.com/northerntrailoutfitters.com/nto-gear/default/images/large/5122656AC8-0.jpg,29.93,gear,cycling,lights,Light & Motion Vibe Pro Rear Bike Light,,,"<ul> <li>Outputs 100 lumens to help you be seen by traffic and other cyclists</li><li>Smart sensor technology senses motion and turns the Vibe Pro on when inserted into the mount</li><li>Auto-off turns off the light when the bike is parked or the light is removed from mount</li><li>SafePulse beam pattern is optimized for maximum visibility day and night; SafePulse runs 6 hrs. on a single charge</li><li>IP67 rated; waterproof to 1m when inserted in mount for all-conditions reliability</li><li>USB Mount Receptor allows light to be mounted and removed from bike in seconds with a simple, secure quarter-turn lock</li><li>Innovative amber side lighting increases visibility at intersections</li><li>Ultra-compact design is made with a bio-renewable transparent shell material, and designed and assembled in California</li><li>Direct USB charging doesn't require a cable; fully charges in 5 hrs.</li><li>Optional seat-rail mount allows mounting higher up on the bike for increased visibility and convenient placement</li><li>Backed by the Light & Motion 2-year warranty and Enhanced Experience guarantee</li> </ul>"
